dataset,method_a,method_b,feature,rho_keyset0,rho_keyset1,rho_keyset2,mean_rho,mean_abs_rho,min_rho,max_rho,rho_range,sign_pattern,consistent_signs,abs_mean_rho,n_valid_keysets,rho_sd,max_deviation_from_mean,replication_status,replicated
instacart,sets2sets,dnntsp,n_baskets,-0.0857458700568094,-0.1143605402226693,-0.0927936167139937,-0.0976333423311575,0.0976333423311575,-0.1143605402226693,-0.0857458700568094,0.0286146701658599,---,True,0.0976333423311575,3,0.0121728398552491,0.016727197891511794,negative,True
instacart,sets2sets,dnntsp,neighbor_similarity,-0.248704809581278,-0.2482849295241095,-0.2608036166046866,-0.2525977852366914,0.2525977852366914,-0.2608036166046866,-0.2482849295241095,0.0125186870805771,---,True,0.2525977852366914,3,0.00580493044147719,0.008205831367995187,negative,True
instacart,sets2sets,dnntsp,popularity_profile,-0.2592486704776377,-0.2634084827087742,-0.2585508338614147,-0.2604026623492755,0.2604026623492755,-0.2634084827087742,-0.2585508338614147,0.0048576488473595,---,True,0.2604026623492755,3,0.0021444441410177306,0.003005820359498701,negative,True
instacart,sets2sets,dnntsp,recency_frequency_disagreement,-0.0708917958112252,-0.0374296819969886,-0.0241728140732457,-0.0441647639604865,0.0441647639604865,-0.0708917958112252,-0.0241728140732457,0.0467189817379795,---,True,0.0441647639604865,3,0.01965853182801625,0.026727031850738707,negative,True
instacart,sets2sets,dnntsp,recent_basket_novelty,0.0440828308012036,0.087751342358265,0.0825432407472545,0.0714591379689077,0.0714591379689077,0.0440828308012036,0.087751342358265,0.0436685115570613,+++,True,0.0714591379689077,3,0.019474388757254445,0.027376307167704096,positive,True
instacart,sets2sets,dnntsp,repeat_rate,-0.0913425124228409,-0.1281455774269458,-0.1187477629603802,-0.1127452842700556,0.1127452842700556,-0.1281455774269458,-0.0913425124228409,0.0368030650041048,---,True,0.1127452842700556,3,0.015612787734096752,0.021402771847214702,negative,True
instacart,sets2sets,dnntsp,transition_predictability,-0.2354930562258932,-0.2245820119224086,-0.2295041762873064,-0.2298597481452028,0.2298597481452028,-0.2354930562258932,-0.2245820119224086,0.0109110443034846,---,True,0.2298597481452028,3,0.004461505385535758,0.005633308080690402,negative,True
instacart,tifuknn,dnntsp,adjacent_basket_jaccard,0.0821421754360063,0.0847823326158338,0.0637226942336215,0.0768824007618205,0.0768824007618205,0.0637226942336215,0.0847823326158338,0.0210596383822122,+++,True,0.0768824007618205,3,0.009367533094498677,0.013159706528199006,positive,True
instacart,tifuknn,dnntsp,avg_basket_size,-0.0031552051855151,0.0148922020329723,-0.031425077171116,-0.0065626934412196,0.0164908281298678,-0.031425077171116,0.0148922020329723,0.0463172792040884,mixed,False,0.0065626934412196,3,0.019061843569059468,0.0248623837298964,mixed,False
instacart,tifuknn,dnntsp,cooccurrence_support,-0.0735765357939008,-0.0778787087216251,-0.1017703302991333,-0.0844085249382198,0.0844085249382198,-0.1017703302991333,-0.0735765357939008,0.0281937945052324,---,True,0.0844085249382198,3,0.012401650078859025,0.017361805360913488,negative,True
instacart,tifuknn,dnntsp,n_baskets,-0.0657933347117449,-0.0509337783113012,-0.026409087199974,-0.0477120667410067,0.0477120667410067,-0.0657933347117449,-0.026409087199974,0.0393842475117708,---,True,0.0477120667410067,3,0.016239136001210883,0.021302979541032697,negative,True
instacart,tifuknn,dnntsp,neighbor_similarity,-0.0580009443840882,-0.0463708076893774,-0.0916797431422263,-0.0653504984052306,0.0653504984052306,-0.0916797431422263,-0.0463708076893774,0.0453089354528488,---,True,0.0653504984052306,3,0.019213482526598782,0.02632924473699569,negative,True
instacart,tifuknn,dnntsp,popularity_profile,-0.0755044364459334,-0.0774098346125995,-0.1117697187434176,-0.0882279966006502,0.0882279966006502,-0.1117697187434176,-0.0755044364459334,0.0362652822974842,---,True,0.0882279966006502,3,0.016664676147044952,0.023541722142767396,negative,True
instacart,tifuknn,dnntsp,recency_frequency_disagreement,-0.0613760505441941,-0.0435505849322053,-0.0452451720481408,-0.0500572691748467,0.0500572691748467,-0.0613760505441941,-0.0435505849322053,0.0178254656119888,---,True,0.0500572691748467,3,0.008033430779714126,0.0113187813693474,negative,True
instacart,tifuknn,dnntsp,recent_basket_novelty,0.0030544747643305,-0.0201421742746973,-0.0159440011167741,-0.0110105668757136,0.0130468833852673,-0.0201421742746973,0.0030544747643305,0.0231966490390279,mixed,False,0.0110105668757136,3,0.010092083092474292,0.0140650416400441,mixed,False
instacart,tifuknn,dnntsp,repeat_rate,-0.0169027954445942,-0.0104263377614336,-0.002217516464596,-0.0098488832235412,0.0098488832235412,-0.0169027954445942,-0.002217516464596,0.0146852789799982,---,True,0.0098488832235412,3,0.006009128887927854,0.007631366758945201,negative,True
instacart,tifuknn,dnntsp,transition_predictability,-0.0553661295771701,-0.051535704968354,-0.0794494891838721,-0.0621171079097987,0.0621171079097987,-0.0794494891838721,-0.051535704968354,0.027913784215518,---,True,0.0621171079097987,3,0.012355204534752218,0.017332381274073397,negative,True
instacart,tifuknn,sets2sets,adjacent_basket_jaccard,0.0795094582743923,0.1218199026639593,0.1074400144002166,0.1029231251128561,0.1029231251128561,0.0795094582743923,0.1218199026639593,0.0423104443895669,+++,True,0.1029231251128561,3,0.01756597359928876,0.023413666838463798,positive,True
instacart,tifuknn,sets2sets,avg_basket_size,0.1028825047965045,0.0894663629587227,0.0565745461487707,0.0829744713013327,0.0829744713013327,0.0565745461487707,0.1028825047965045,0.0463079586477338,+++,True,0.0829744713013327,3,0.01945448108617522,0.026399925152562002,positive,True
instacart,tifuknn,sets2sets,cooccurrence_support,0.2332945195130313,0.2238385875169293,0.2061067071946988,0.2210799380748864,0.2210799380748864,0.2061067071946988,0.2332945195130313,0.0271878123183325,+++,True,0.2210799380748864,3,0.01126948371258359,0.014973230880187594,positive,True
instacart,tifuknn,sets2sets,n_baskets,0.0457501857778983,0.0893347862967981,0.0858556230701774,0.0736468650482913,0.0736468650482913,0.0457501857778983,0.0893347862967981,0.0435846005188997,+++,True,0.0736468650482913,3,0.019777001456670943,0.027896679270392993,positive,True
instacart,tifuknn,sets2sets,neighbor_similarity,0.2049695512393306,0.2182851459478011,0.2060984651558099,0.2097843874476472,0.2097843874476472,0.2049695512393306,0.2182851459478011,0.0133155947084705,+++,True,0.2097843874476472,3,0.006028586510184025,0.008500758500153888,positive,True
instacart,tifuknn,sets2sets,popularity_profile,0.2053761936956818,0.2044095931777909,0.1831257917330762,0.1976371928688497,0.1976371928688497,0.1831257917330762,0.2053761936956818,0.0222504019626055,+++,True,0.1976371928688497,3,0.010268695189191651,0.01451140113577351,positive,True
instacart,tifuknn,sets2sets,recency_frequency_disagreement,0.0341722849659962,0.002460101365686,-0.0107773318040091,0.0086183515092244,0.0158032393785638,-0.0107773318040091,0.0341722849659962,0.0449496167700053,mixed,False,0.0086183515092244,3,0.018860188149739793,0.025553933456771795,mixed,False
instacart,tifuknn,sets2sets,recent_basket_novelty,-0.0446015688836279,-0.1110523691458934,-0.1020184013094142,-0.0858907797796452,0.0858907797796452,-0.1110523691458934,-0.0446015688836279,0.0664508002622655,---,True,0.0858907797796452,3,0.029427904512887973,0.041289210896017295,negative,True
instacart,tifuknn,sets2sets,repeat_rate,0.0821830481765012,0.1327608364303219,0.1220798647212412,0.1123412497760214,0.1123412497760214,0.0821830481765012,0.1327608364303219,0.0505777882538206,+++,True,0.1123412497760214,3,0.021766313911646813,0.030158201599520207,positive,True
instacart,tifuknn,sets2sets,transition_predictability,0.1950245817048153,0.1891471415185962,0.1854345248126887,0.1898687493453668,0.1898687493453668,0.1854345248126887,0.1950245817048153,0.0095900568921266,+++,True,0.1898687493453668,3,0.003948234727089943,0.005155832359448498,positive,True
instacart,tifuknn,triple2vec,adjacent_basket_jaccard,-0.0477691879140538,0.0089828003611585,-0.0654754190984042,-0.0347539355504331,0.0407424691245388,-0.0654754190984042,0.0089828003611585,0.0744582194595628,mixed,False,0.0347539355504331,3,0.031760081935648395,0.0437367359115916,mixed,False
instacart,tifuknn,triple2vec,avg_basket_size,0.2045498757805149,0.0735298308305363,0.2519040622789283,0.1766612562966598,0.1766612562966598,0.0735298308305363,0.2519040622789283,0.1783742314483919,+++,True,0.1766612562966598,3,0.07544389939435163,0.1031314254661235,positive,True
instacart,tifuknn,triple2vec,cooccurrence_support,0.0578207439709005,0.0338064142672356,0.0346962935865521,0.0421078172748961,0.0421078172748961,0.0338064142672356,0.0578207439709005,0.0240143297036648,+++,True,0.0421078172748961,3,0.0111166547820899,0.015712926696004402,positive,True
instacart,tifuknn,triple2vec,n_baskets,0.1170113036514013,-0.0183227964538666,0.2002279924434526,0.0996388332136624,0.1118540308495735,-0.0183227964538666,0.2002279924434526,0.2185507888973193,mixed,False,0.0996388332136624,3,0.09006465780664737,0.117961629667529,mixed,False
instacart,tifuknn,triple2vec,neighbor_similarity,0.0361263796193632,0.011330716355744,0.007291682978609,0.0182495929845721,0.0182495929845721,0.007291682978609,0.0361263796193632,0.0288346966407541,+++,True,0.0182495929845721,3,0.012747890621452837,0.0178767866347911,positive,True
instacart,tifuknn,triple2vec,popularity_profile,0.0570043688502811,0.0328802064321372,0.0271612857010582,0.0390152869944922,0.0390152869944922,0.0271612857010582,0.0570043688502811,0.0298430831492229,+++,True,0.0390152869944922,3,0.012932692761442408,0.017989081855788902,positive,True
instacart,tifuknn,triple2vec,recency_frequency_disagreement,0.1448664129985075,0.0095959983489812,0.2040696433716322,0.1195106849063736,0.1195106849063736,0.0095959983489812,0.2040696433716322,0.194473645022651,+++,True,0.1195106849063736,3,0.08139281033936878,0.1099146865573924,positive,True
instacart,tifuknn,triple2vec,recent_basket_novelty,-0.0236605140163866,0.0004550562904454,-0.0881594289179477,-0.0371216288812963,0.0374249997415932,-0.0881594289179477,0.0004550562904454,0.0886144852083932,mixed,False,0.0371216288812963,3,0.03740795777408732,0.051037800036651405,mixed,False
instacart,tifuknn,triple2vec,repeat_rate,0.0728794864440494,-0.0064914969186929,0.1416717941082836,0.0693532612112133,0.0736809258236753,-0.0064914969186929,0.1416717941082836,0.1481632910269766,mixed,False,0.0693532612112133,3,0.06053878040991934,0.0758447581299062,mixed,False
instacart,tifuknn,triple2vec,transition_predictability,0.0423175695885636,0.025121209639959,0.0175593147533552,0.0283326979939593,0.0283326979939593,0.0175593147533552,0.0423175695885636,0.0247582548352083,+++,True,0.0283326979939593,3,0.010359473561502037,0.0139848715946043,positive,True
instacart,triple2vec,dnntsp,adjacent_basket_jaccard,0.1142534394938429,0.0800788061811431,0.1113368589302132,0.1018897015350664,0.1018897015350664,0.0800788061811431,0.1142534394938429,0.0341746333126997,+++,True,0.1018897015350664,3,0.015468526705343343,0.02181089535392329,positive,True
instacart,triple2vec,dnntsp,avg_basket_size,-0.1600606284586658,-0.0401224919647973,-0.2425752413624149,-0.1475861205952927,0.1475861205952927,-0.2425752413624149,-0.0401224919647973,0.2024527493976175,---,True,0.1475861205952927,3,0.08312035027391972,0.10746362863049538,negative,True
instacart,triple2vec,dnntsp,cooccurrence_support,-0.1046083550984656,-0.0936235163749742,-0.1113301715308146,-0.1031873476680848,0.1031873476680848,-0.1113301715308146,-0.0936235163749742,0.0177066551558403,---,True,0.1031873476680848,3,0.00729821237426721,0.0095638312931106,negative,True
instacart,triple2vec,dnntsp,n_baskets,-0.1515025397465441,-0.0417939040990659,-0.1853712208800858,-0.1262225549085653,0.1262225549085653,-0.1853712208800858,-0.0417939040990659,0.1435773167810199,---,True,0.1262225549085653,3,0.06128033778500064,0.08442865080949939,negative,True
instacart,triple2vec,dnntsp,neighbor_similarity,-0.0729214143097248,-0.0485695948647681,-0.0791928095315724,-0.0668946062353551,0.0668946062353551,-0.0791928095315724,-0.0485695948647681,0.0306232146668042,---,True,0.0668946062353551,3,0.013208258295633593,0.018325011370587008,negative,True
instacart,triple2vec,dnntsp,popularity_profile,-0.1030510217490226,-0.0913011796801822,-0.1118745355994459,-0.1020755790095502,0.1020755790095502,-0.1118745355994459,-0.0913011796801822,0.0205733559192637,---,True,0.1020755790095502,3,0.008427311150802799,0.010774399329367995,negative,True
instacart,triple2vec,dnntsp,recency_frequency_disagreement,-0.1656105950305667,-0.0563472184425756,-0.2087108906513405,-0.1435562347081609,0.1435562347081609,-0.2087108906513405,-0.0563472184425756,0.1523636722087648,---,True,0.1435562347081609,3,0.06412731222164167,0.0872090162655853,negative,True
instacart,triple2vec,dnntsp,recent_basket_novelty,0.025758860511912,-0.0184596720238591,0.0592600323518145,0.0221864069466224,0.0344928549625285,-0.0184596720238591,0.0592600323518145,0.0777197043756736,mixed,False,0.0221864069466224,3,0.03182933584413009,0.0406460789704815,mixed,False
instacart,triple2vec,dnntsp,repeat_rate,-0.0731958864627713,-0.0094456528178831,-0.1170494374019291,-0.0665636588941945,0.0665636588941945,-0.1170494374019291,-0.0094456528178831,0.1076037845840459,---,True,0.0665636588941945,3,0.04417867846290777,0.057118006076311394,negative,True
instacart,triple2vec,dnntsp,transition_predictability,-0.0779957232949638,-0.0681014434907726,-0.0725550718652128,-0.0728840795503164,0.0728840795503164,-0.0779957232949638,-0.0681014434907726,0.0098942798041912,---,True,0.0728840795503164,3,0.004046016786383814,0.005111643744647412,negative,True
instacart,triple2vec,sets2sets,adjacent_basket_jaccard,0.1132687041244999,0.1190554242106113,0.1504296106196266,0.1275845796515793,0.1275845796515793,0.1132687041244999,0.1504296106196266,0.0371609064951266,+++,True,0.1275845796515793,3,0.016325707994592095,0.022845030968047297,positive,True
instacart,triple2vec,sets2sets,avg_basket_size,-0.0392799268347568,0.0507227072527016,-0.1461958041253384,-0.0449176745691312,0.0787328127375989,-0.1461958041253384,0.0507227072527016,0.19691851137804,mixed,False,0.0449176745691312,3,0.08049042667909084,0.10127812955620719,mixed,False
instacart,triple2vec,sets2sets,cooccurrence_support,0.2009489655527285,0.2112535802133157,0.1637053099444355,0.1919692852368265,0.1919692852368265,0.1637053099444355,0.2112535802133157,0.0475482702688802,+++,True,0.1919692852368265,3,0.020423605547216957,0.028263975292390997,positive,True
instacart,triple2vec,sets2sets,n_baskets,-0.0387981889638936,0.0895121461834822,-0.0880870768220053,-0.0124577065341389,0.0721324706564604,-0.0880870768220053,0.0895121461834822,0.1775992230054875,mixed,False,0.0124577065341389,3,0.07485869695193463,0.1019698527176211,mixed,False
instacart,triple2vec,sets2sets,neighbor_similarity,0.1930591203251452,0.2123598365695801,0.1832352633392752,0.1962180734113335,0.1962180734113335,0.1832352633392752,0.2123598365695801,0.0291245732303048,+++,True,0.1962180734113335,3,0.012098055764251329,0.016141763158246614,positive,True
instacart,triple2vec,sets2sets,popularity_profile,0.1726652850740948,0.194219469430705,0.1495547114645551,0.1721464886564516,0.1721464886564516,0.1495547114645551,0.194219469430705,0.0446647579661498,+++,True,0.1721464886564516,3,0.01823800086515163,0.022591777191896506,positive,True
instacart,triple2vec,sets2sets,recency_frequency_disagreement,-0.0693000819205736,0.0003628779531796,-0.1663252707984194,-0.0784208249219378,0.0786627435573909,-0.1663252707984194,0.0003628779531796,0.166688148751599,mixed,False,0.0784208249219378,3,0.06835508124605173,0.08790444587648161,mixed,False
instacart,triple2vec,sets2sets,recent_basket_novelty,-0.0215818308767064,-0.10182694500736,-0.0163998286820933,-0.0466028681887199,0.0466028681887199,-0.10182694500736,-0.0163998286820933,0.0854271163252667,---,True,0.0466028681887199,3,0.03910658326539187,0.055224076818640104,negative,True
instacart,triple2vec,sets2sets,repeat_rate,0.0276345778742313,0.1285754617744234,-0.0072268790934368,0.0496610535184059,0.0544789729140305,-0.0072268790934368,0.1285754617744234,0.1358023408678603,mixed,False,0.0496610535184059,3,0.057587285450147685,0.07891440825601749,mixed,False
instacart,triple2vec,sets2sets,transition_predictability,0.1731490235489172,0.1771307908288827,0.1557210152557487,0.1686669432111829,0.1686669432111829,0.1557210152557487,0.1771307908288827,0.021409775573134,+++,True,0.1686669432111829,3,0.00929736183507343,0.0129459279554342,positive,True
retailrocket,frequency,dnntsp,adjacent_basket_jaccard,0.3026853712242425,0.5447514992212499,0.3523753131246685,0.399937394523387,0.399937394523387,0.3026853712242425,0.5447514992212499,0.2420661279970073,+++,True,0.399937394523387,3,0.10438906798159671,0.14481410469786288,positive,True
retailrocket,frequency,dnntsp,avg_basket_size,-0.2074266708616024,-0.412312081250712,-0.3780187861080321,-0.3325858460734488,0.3325858460734488,-0.412312081250712,-0.2074266708616024,0.2048854103891096,---,True,0.3325858460734488,3,0.08960142066477143,0.1251591752118464,negative,True
retailrocket,frequency,dnntsp,cooccurrence_support,-0.2912887228950381,0.1580731779748299,-0.1505729375605447,-0.0945961608269176,0.1999782794768042,-0.2912887228950381,0.1580731779748299,0.449361900869868,mixed,False,0.0945961608269176,3,0.18767272779755012,0.25266933880174747,mixed,False
retailrocket,frequency,dnntsp,n_baskets,-0.4257933884343615,-0.4849079846838036,-0.4076957744296567,-0.439465715849274,0.439465715849274,-0.4849079846838036,-0.4076957744296567,0.0772122102541469,---,True,0.439465715849274,3,0.0329710049971999,0.045442268834529564,negative,True
retailrocket,frequency,dnntsp,neighbor_similarity,-0.3668121454937461,-0.4388100860784248,-0.3616161331665288,-0.3890794549128999,0.3890794549128999,-0.4388100860784248,-0.3616161331665288,0.0771939529118959,---,True,0.3890794549128999,3,0.03522878929812242,0.0497306311655249,negative,True
retailrocket,frequency,dnntsp,popularity_profile,-0.2244490665617213,-0.2324479269607935,-0.1793426775764952,-0.2120798903663367,0.2120798903663367,-0.2324479269607935,-0.1793426775764952,0.0531052493842983,---,True,0.2120798903663367,3,0.023377899361811526,0.03273721278984151,negative,True
retailrocket,frequency,dnntsp,recency_frequency_disagreement,-0.2306441438071513,-0.3543852268884072,-0.3088266425683711,-0.2979520044213099,0.2979520044213099,-0.3543852268884072,-0.2306441438071513,0.1237410830812559,---,True,0.2979520044213099,3,0.05109897080928805,0.06730786061415864,negative,True
retailrocket,frequency,dnntsp,recent_basket_novelty,-0.2017507620272354,-0.4789506514497326,-0.3907770818367918,-0.3571594984379199,0.3571594984379199,-0.4789506514497326,-0.2017507620272354,0.2771998894224972,---,True,0.3571594984379199,3,0.11563607023515989,0.15540873641068448,negative,True
retailrocket,frequency,dnntsp,repeat_rate,-0.2118774579473369,-0.1036353667779921,-0.120255483953583,-0.1452561028929706,0.1452561028929706,-0.2118774579473369,-0.1036353667779921,0.1082420911693447,---,True,0.1452561028929706,3,0.04759454300437211,0.06662135505436628,negative,True
retailrocket,frequency,dnntsp,transition_predictability,-0.5411718511499506,-0.2713602101199873,-0.1672025737302349,-0.3265782116667242,0.3265782116667242,-0.5411718511499506,-0.1672025737302349,0.3739692774197156,---,True,0.3265782116667242,3,0.15758601013323412,0.2145936394832264,negative,True
retailrocket,frequency,racf,adjacent_basket_jaccard,-0.0421255256245252,-0.0476699273803454,-0.201431520297991,-0.0970756577676206,0.0970756577676206,-0.201431520297991,-0.0421255256245252,0.1593059946734658,---,True,0.0970756577676206,3,0.07382544561802826,0.1043558625303704,negative,True
retailrocket,frequency,racf,avg_basket_size,0.0703737286754241,0.0615231780497526,-0.0285761012153004,0.0344402685032921,0.0534910026468257,-0.0285761012153004,0.0703737286754241,0.0989498298907246,mixed,False,0.0344402685032921,3,0.04470555670888613,0.0630163697185925,mixed,False
retailrocket,frequency,racf,cooccurrence_support,-0.0950586665208927,-0.0168373463241656,-0.0145755604778516,-0.0421571911076367,0.0421571911076367,-0.0950586665208927,-0.0145755604778516,0.0804831060430411,---,True,0.0421571911076367,3,0.03741838669672214,0.052901475413256,negative,True
retailrocket,frequency,racf,n_baskets,-0.1508719945570613,-0.1142695021330001,-0.0966288838126795,-0.120590126834247,0.120590126834247,-0.1508719945570613,-0.0966288838126795,0.0542431107443818,---,True,0.120590126834247,3,0.022591170668608947,0.0302818677228143,negative,True
retailrocket,frequency,racf,neighbor_similarity,0.050221944686128,-0.103949343224657,-0.0929470118824704,-0.0488914701403331,0.0823727665977518,-0.103949343224657,0.050221944686128,0.1541712879107851,mixed,False,0.0488914701403331,3,0.07022755666480426,0.0991134148264611,mixed,False
retailrocket,frequency,racf,popularity_profile,-0.0253079007384992,-0.1449220767795004,-0.1097805856265811,-0.0933368543815269,0.0933368543815269,-0.1449220767795004,-0.0253079007384992,0.1196141760410012,---,True,0.0933368543815269,3,0.05019750990129945,0.0680289536430277,negative,True
retailrocket,frequency,racf,recency_frequency_disagreement,-0.0262703051388067,-0.0104748613051039,-0.0572155316252211,-0.0313202326897106,0.0313202326897106,-0.0572155316252211,-0.0104748613051039,0.0467406703201172,---,True,0.0313202326897106,3,0.019413034997058112,0.0258952989355105,negative,True
retailrocket,frequency,racf,recent_basket_novelty,0.0582382883524722,0.0891781503537103,0.2345177343947183,0.1273113910336336,0.1273113910336336,0.0582382883524722,0.2345177343947183,0.176279446042246,+++,True,0.1273113910336336,3,0.07685145328404665,0.1072063433610847,positive,True
retailrocket,frequency,racf,repeat_rate,-0.1089583308927449,-0.0924219692175223,-0.1413067367051926,-0.1142290122718199,0.1142290122718199,-0.1413067367051926,-0.0924219692175223,0.0488847674876703,---,True,0.1142290122718199,3,0.02030213756776517,0.027077724433372682,negative,True
retailrocket,frequency,racf,transition_predictability,-0.4284376541918459,,,-0.4284376541918459,0.4284376541918459,-0.4284376541918459,-0.4284376541918459,0.0,missing,False,0.4284376541918459,1,0.0,0.0,missing,False
retailrocket,frequency,sets2sets,adjacent_basket_jaccard,0.0952678999247181,0.0785163455643331,-0.2429191543305735,-0.0230449696138407,0.1389011332732082,-0.2429191543305735,0.0952678999247181,0.3381870542552917,mixed,False,0.0230449696138407,3,0.15562486192124136,0.2198741847167328,mixed,False
retailrocket,frequency,sets2sets,avg_basket_size,-0.1330444345419994,0.3056980527370841,0.0085289300839562,0.0603941827596803,0.1490904724543466,-0.1330444345419994,0.3056980527370841,0.4387424872790835,mixed,False,0.0603941827596803,3,0.18283188245361132,0.2453038699774038,mixed,False
retailrocket,frequency,sets2sets,cooccurrence_support,-0.1005104225263529,0.1340593776949392,-0.1651268215653822,-0.043859288798932,0.1332322072622248,-0.1651268215653822,0.1340593776949392,0.2991861992603215,mixed,False,0.043859288798932,3,0.12854340037878462,0.1779186664938712,mixed,False
retailrocket,frequency,sets2sets,n_baskets,-0.1414005081366673,-0.0283924248207186,-0.1379606466329884,-0.1025845265301247,0.1025845265301247,-0.1414005081366673,-0.0283924248207186,0.1130080833159486,---,True,0.1025845265301247,3,0.05248053054124151,0.0741921017094061,negative,True
retailrocket,frequency,sets2sets,neighbor_similarity,0.0118348187536692,0.0178853603187366,-0.0844819598548384,-0.0182539269274774,0.0380673796424147,-0.0844819598548384,0.0178853603187366,0.1023673201735751,mixed,False,0.0182539269274774,3,0.046895390835193666,0.066228032927361,mixed,False
retailrocket,frequency,sets2sets,popularity_profile,0.0340150887491228,0.0041732099266952,-0.0867703229308471,-0.0161940080850096,0.0416528738688884,-0.0867703229308471,0.0340150887491228,0.1207854116799699,mixed,False,0.0161940080850096,3,0.05137052719103429,0.07057631484583751,mixed,False
retailrocket,frequency,sets2sets,recency_frequency_disagreement,0.0120631587736649,-0.0523734969411527,-0.057440016412942,-0.0325834515268099,0.0406255573759199,-0.057440016412942,0.0120631587736649,0.069503175186607,mixed,False,0.0325834515268099,3,0.03163760698263333,0.0446466103004748,mixed,False
retailrocket,frequency,sets2sets,recent_basket_novelty,-0.137842998864273,-0.1174057809123952,0.2782305660157814,0.0076605954130377,0.1778264485974832,-0.137842998864273,0.2782305660157814,0.4160735648800545,mixed,False,0.0076605954130377,3,0.19150370181518744,0.2705699706027437,mixed,False
retailrocket,frequency,sets2sets,repeat_rate,-0.0382290495355256,0.0910150746416292,-0.1983261387585666,-0.0485133712174876,0.1091900876452404,-0.1983261387585666,0.0910150746416292,0.2893412134001958,mixed,False,0.0485133712174876,3,0.11834669379220238,0.14981276754107903,mixed,False
retailrocket,frequency,sets2sets,transition_predictability,-0.08,,-0.1635511271542193,-0.1217755635771097,0.1217755635771097,-0.1635511271542193,-0.08,0.0835511271542193,missing,False,0.1217755635771097,2,0.041775563577109646,0.041775563577109695,missing,False
retailrocket,frequency,tifuknn,adjacent_basket_jaccard,-0.0023822607388582,0.2057884612398478,-0.1745739842582589,0.0096107387475768,0.127581568745655,-0.1745739842582589,0.2057884612398478,0.3803624454981067,mixed,False,0.0096107387475768,3,0.15551371110791973,0.196177722492271,mixed,False
retailrocket,frequency,tifuknn,avg_basket_size,0.0018880600629689,0.1681852796858151,-0.1279482692647802,0.0140416901613345,0.0993405363378547,-0.1279482692647802,0.1681852796858151,0.2961335489505954,mixed,False,0.0140416901613345,3,0.12120108015730052,0.1541435895244806,mixed,False
retailrocket,frequency,tifuknn,cooccurrence_support,0.011460400699215,0.2290814358197753,0.1303445026172215,0.1236287797120706,0.1236287797120706,0.011460400699215,0.2290814358197753,0.2176210351205602,+++,True,0.1236287797120706,3,0.08897023634279841,0.1121683790128556,positive,True
retailrocket,frequency,tifuknn,n_baskets,-0.1770539437180282,-0.0098630653739727,-0.063629887805095,-0.0835156322990319,0.0835156322990319,-0.1770539437180282,-0.0098630653739727,0.1671908783440555,---,True,0.0835156322990319,3,0.06968873450767969,0.09353831141899631,negative,True
retailrocket,frequency,tifuknn,neighbor_similarity,0.079140507480563,-0.0866202852881768,-0.0927921910374379,-0.0334239896150172,0.0861843279353926,-0.0927921910374379,0.079140507480563,0.1719326985180009,mixed,False,0.0334239896150172,3,0.0796349906759171,0.1125644970955802,mixed,False
retailrocket,frequency,tifuknn,popularity_profile,0.0138237860649248,-0.0904568447151134,-0.0654567069005287,-0.0473632551835724,0.0565791125601889,-0.0904568447151134,0.0138237860649248,0.1042806307800382,mixed,False,0.0473632551835724,3,0.04445328810670089,0.0611870412484972,mixed,False
retailrocket,frequency,tifuknn,recency_frequency_disagreement,-0.0058124273672781,-0.039310033284244,-0.0381435147468172,-0.0277553251327797,0.0277553251327797,-0.039310033284244,-0.0058124273672781,0.0334976059169659,---,True,0.0277553251327797,3,0.015523278501119616,0.021942897765501602,negative,True
retailrocket,frequency,tifuknn,recent_basket_novelty,-0.0381400835975851,0.0499457239527619,0.1710025146628154,0.060936051672664,0.0863627740710542,-0.0381400835975851,0.1710025146628154,0.2091425982604006,mixed,False,0.060936051672664,3,0.08573504565159243,0.11006646299015141,mixed,False
retailrocket,frequency,tifuknn,repeat_rate,-0.1190828664010218,0.1013668847296062,-0.1206569901936171,-0.0461243239550109,0.1137022471080817,-0.1206569901936171,0.1013668847296062,0.2220238749232234,mixed,False,0.0461243239550109,3,0.10429401371720097,0.1474912086846171,mixed,False
retailrocket,frequency,tifuknn,transition_predictability,-0.45,,-0.1635511271542193,-0.3067755635771096,0.3067755635771096,-0.45,-0.1635511271542193,0.2864488728457806,missing,False,0.3067755635771096,2,0.14322443642289037,0.1432244364228904,missing,False
retailrocket,frequency,triple2vec,adjacent_basket_jaccard,-0.0303611528207675,-0.0900324517924334,-0.0896780650875545,-0.0700238899002518,0.0700238899002518,-0.0900324517924334,-0.0303611528207675,0.0596712989716659,---,True,0.0700238899002518,3,0.02804616351614332,0.0396627370794843,negative,True
retailrocket,frequency,triple2vec,avg_basket_size,-0.0646065334146127,0.10525326882757,-0.069279321073368,-0.0095441952201368,0.0797130411051836,-0.069279321073368,0.10525326882757,0.1745325899009381,mixed,False,0.0095441952201368,3,0.08119647796123661,0.1147974640477068,mixed,False
retailrocket,frequency,triple2vec,cooccurrence_support,-0.2722703413763835,-0.0677090246331124,0.1285557495602714,-0.0704745388164081,0.1561783718565891,-0.2722703413763835,0.1285557495602714,0.400826090936655,mixed,False,0.0704745388164081,3,0.16364825051598403,0.20179580255997542,mixed,False
