dataset,keyset,method,analysis_type,mechanism,category,n_items,hit_rate_at5,mean_ndcg_contribution,rho_hit,rho_ndcg,low_to_high_hit,low_to_high_ndcg
dunnhumby,0,diffrec,continuous,personal_frequency,,34489,0.13984168865435356,0.03301992664565418,0.5692881340031927,0.563139983409544,0.5415246695310862,0.13635214692847436
dunnhumby,0,diffrec,continuous,personal_recency_score,,34489,0.13984168865435356,0.03301992664565418,0.5082907272041028,0.5005201835226064,0.43113232252759603,0.10675733030769809
dunnhumby,0,diffrec,continuous,global_popularity,,34489,0.13984168865435356,0.03301992664565418,0.40125020399620875,0.4006851119538555,0.40557414613183274,0.10202352153455407
dunnhumby,0,diffrec,continuous,neighbor_support,,34489,0.13984168865435356,0.03301992664565418,0.5470370191051304,0.5399875665711292,0.5355318740560997,0.1339661703495886
dunnhumby,0,diffrec,continuous,transition_support,,34489,0.13984168865435356,0.03301992664565418,0.22476170096757422,0.2232931721501803,0.21883977601953586,0.04647605291380555
dunnhumby,0,diffrec,continuous,relational_support,,34489,0.13984168865435356,0.03301992664565418,0.25003427482888596,0.2591005067407065,0.244729092746411,0.05087080952019006
dunnhumby,1,recency,target_class,target_class,last_basket_repeat,4928,0.546875,0.13614795433133148,,,,
dunnhumby,1,recency,target_class,target_class,novel,19003,0.0,0.0,,,,
dunnhumby,1,recency,target_class,target_class,older_repeat,10120,0.07875494071146245,0.010765087915424318,,,,
dunnhumby,1,recency,continuous,personal_frequency,,34051,0.10255205427153388,0.022903286501098224,0.4631681585830965,0.4505031249432361,0.36870529849656986,0.08637695420928139
dunnhumby,1,recency,continuous,personal_recency_score,,34051,0.10255205427153388,0.022903286501098224,0.5120731533405639,0.49859877739415537,0.41196834817012856,0.09453206094430497
dunnhumby,1,recency,continuous,global_popularity,,34051,0.10255205427153388,0.022903286501098224,0.31687821374063635,0.3224209602845102,0.2853351642592106,0.0715636665539396
dunnhumby,1,recency,continuous,neighbor_support,,34051,0.10255205427153388,0.022903286501098224,0.4045215811838365,0.3929715213517291,0.333491794475141,0.07924891152374762
dunnhumby,1,recency,continuous,transition_support,,34051,0.10255205427153388,0.022903286501098224,0.16635040169901266,0.16775694598169993,0.13835201570566572,0.027858414488200072
dunnhumby,1,recency,continuous,relational_support,,34051,0.10255205427153388,0.022903286501098224,0.17835521126145357,0.19610699012359403,0.15157537981699903,0.03322064966715886
dunnhumby,1,frequency,target_class,target_class,last_basket_repeat,4928,0.5215097402597403,0.1317983793454104,,,,
dunnhumby,1,frequency,target_class,target_class,novel,19003,0.0,0.0,,,,
dunnhumby,1,frequency,target_class,target_class,older_repeat,10120,0.25306324110671935,0.056048167204671574,,,,
dunnhumby,1,frequency,continuous,personal_frequency,,34051,0.15068573610172975,0.035731986300709485,0.6140261570557831,0.6041560151599917,0.606918698000292,0.15265217370546735
dunnhumby,1,frequency,continuous,personal_recency_score,,34051,0.15068573610172975,0.035731986300709485,0.5432880436871099,0.5317135381156642,0.472675568743818,0.11685065931204945
dunnhumby,1,frequency,continuous,global_popularity,,34051,0.15068573610172975,0.035731986300709485,0.3173176929950195,0.3214639101706481,0.3333817801555143,0.08809525357022147
dunnhumby,1,frequency,continuous,neighbor_support,,34051,0.15068573610172975,0.035731986300709485,0.5520750959493853,0.5436147932893913,0.5474733895947504,0.1390424538653216
dunnhumby,1,frequency,continuous,transition_support,,34051,0.15068573610172975,0.035731986300709485,0.19428164066872902,0.19388018938060067,0.1909944444112212,0.04104799879924404
dunnhumby,1,frequency,continuous,relational_support,,34051,0.15068573610172975,0.035731986300709485,0.2066869838074321,0.22167727293937792,0.20618075475788367,0.04248627025434596
dunnhumby,1,tifuknn,target_class,target_class,last_basket_repeat,4928,0.5689935064935064,0.1396464131432862,,,,
dunnhumby,1,tifuknn,target_class,target_class,novel,19003,0.0007893490501499764,7.666696811858894e-05,,,,
dunnhumby,1,tifuknn,target_class,target_class,older_repeat,10120,0.22213438735177865,0.049180786150946544,,,,
dunnhumby,1,tifuknn,continuous,personal_frequency,,34051,0.14880620246101436,0.03486957746359435,0.6012323648357836,0.5917151822259262,0.5880298014388298,0.14533314603764516
dunnhumby,1,tifuknn,continuous,personal_recency_score,,34051,0.14880620246101436,0.03486957746359435,0.5601749312900363,0.5477849508875314,0.4972324115828866,0.12043215708340532
dunnhumby,1,tifuknn,continuous,global_popularity,,34051,0.14880620246101436,0.03486957746359435,0.32102092192054726,0.3285228576563993,0.33728460935026267,0.09323186838198916
dunnhumby,1,tifuknn,continuous,neighbor_support,,34051,0.14880620246101436,0.03486957746359435,0.5510961036315007,0.5439397597931178,0.5446918279781049,0.13688514266335833
dunnhumby,1,tifuknn,continuous,transition_support,,34051,0.14880620246101436,0.03486957746359435,0.19042142483873403,0.18913978292046216,0.18798607130256045,0.03943901882787378
dunnhumby,1,tifuknn,continuous,relational_support,,34051,0.14880620246101436,0.03486957746359435,0.20026188154484592,0.21352561114810584,0.19952814401917368,0.041861833953588556
dunnhumby,1,fpmc,target_class,target_class,last_basket_repeat,4928,0.25040584415584416,0.06567999055938545,,,,
dunnhumby,1,fpmc,target_class,target_class,novel,19003,0.021522917434089354,0.004562132029554129,,,,
dunnhumby,1,fpmc,target_class,target_class,older_repeat,10120,0.10474308300395258,0.02314187727718226,,,,
dunnhumby,1,fpmc,continuous,personal_frequency,,34051,0.07938092860708937,0.018929282149697604,0.30536886696175014,0.30330921846848696,0.22413465080412404,0.056889970698695516
dunnhumby,1,fpmc,continuous,personal_recency_score,,34051,0.07938092860708937,0.018929282149697604,0.2844488322557833,0.28292548852087657,0.18817045546403133,0.04828866072996803
dunnhumby,1,fpmc,continuous,global_popularity,,34051,0.07938092860708937,0.018929282149697604,0.38274839237488895,0.37377058032247595,0.3121046985227489,0.07607197473990869
dunnhumby,1,fpmc,continuous,neighbor_support,,34051,0.07938092860708937,0.018929282149697604,0.4194283365052013,0.40996398737540274,0.3178959591459031,0.07850128065853991
dunnhumby,1,fpmc,continuous,transition_support,,34051,0.07938092860708937,0.018929282149697604,0.1851696200878209,0.18428186261400623,0.14041223100929234,0.03343533242300921
dunnhumby,1,fpmc,continuous,relational_support,,34051,0.07938092860708937,0.018929282149697604,0.2195574293816877,0.2312870969071661,0.17008305724554876,0.04021047526764892
dunnhumby,1,triple2vec,target_class,target_class,last_basket_repeat,4928,0.5111607142857143,0.12762368100338115,,,,
dunnhumby,1,triple2vec,target_class,target_class,novel,19003,0.00031573962005999054,4.8584431392467885e-05,,,,
dunnhumby,1,triple2vec,target_class,target_class,older_repeat,10120,0.2426877470355731,0.0529565683221314,,,,
dunnhumby,1,triple2vec,continuous,personal_frequency,,34051,0.14628057913130305,0.03423609354657376,0.6034051526612805,0.5935047404370419,0.5892332313330855,0.14609122116973552
dunnhumby,1,triple2vec,continuous,personal_recency_score,,34051,0.14628057913130305,0.03423609354657376,0.5345798452945153,0.5224568584725465,0.4597485531593663,0.11248805871250749
dunnhumby,1,triple2vec,continuous,global_popularity,,34051,0.14628057913130305,0.03423609354657376,0.2354442042116337,0.23700701137487934,0.24285165622048313,0.06485821026892487
dunnhumby,1,triple2vec,continuous,neighbor_support,,34051,0.14628057913130305,0.03423609354657376,0.5312646869817863,0.5245950066420848,0.5158139862605085,0.13074547880091292
dunnhumby,1,triple2vec,continuous,transition_support,,34051,0.14628057913130305,0.03423609354657376,0.16995373074523268,0.1712538000843154,0.1637237907859069,0.03505244039799685
dunnhumby,1,triple2vec,continuous,relational_support,,34051,0.14628057913130305,0.03423609354657376,0.1683580456406383,0.181944067167829,0.16365226283980464,0.03147788166934877
dunnhumby,1,dnntsp,target_class,target_class,last_basket_repeat,4928,0.3703327922077922,0.08865075397352429,,,,
dunnhumby,1,dnntsp,target_class,target_class,novel,19003,0.001368205020259959,0.00015969990779184174,,,,
dunnhumby,1,dnntsp,target_class,target_class,older_repeat,10120,0.23705533596837944,0.05457697347658173,,,,
dunnhumby,1,dnntsp,continuous,personal_frequency,,34051,0.12481278082875687,0.02913936931403786,0.520256948600135,0.5121036892444811,0.46411128702469695,0.11382004174974085
dunnhumby,1,dnntsp,continuous,personal_recency_score,,34051,0.12481278082875687,0.02913936931403786,0.45522079828010287,0.445610692180156,0.3547148810331525,0.08539438034105354
dunnhumby,1,dnntsp,continuous,global_popularity,,34051,0.12481278082875687,0.02913936931403786,0.32481506253462467,0.32512181926533756,0.31078597428964416,0.08138695376019539
dunnhumby,1,dnntsp,continuous,neighbor_support,,34051,0.12481278082875687,0.02913936931403786,0.4765653004781797,0.46959658467494475,0.4340288666444359,0.10840184249783519
dunnhumby,1,dnntsp,continuous,transition_support,,34051,0.12481278082875687,0.02913936931403786,0.1741223283248595,0.1772978861994878,0.15676004008430347,0.03690266614183278
dunnhumby,1,dnntsp,continuous,relational_support,,34051,0.12481278082875687,0.02913936931403786,0.19712426640669292,0.20821266425720222,0.18377503706767145,0.038831960505176275
dunnhumby,1,cbp,target_class,target_class,last_basket_repeat,4928,0.5300324675324676,0.1336778275661061,,,,
dunnhumby,1,cbp,target_class,target_class,novel,19003,0.0004736094300899858,3.0419334184297112e-05,,,,
dunnhumby,1,cbp,target_class,target_class,older_repeat,10120,0.2518774703557312,0.0552390630300022,,,,
dunnhumby,1,cbp,continuous,personal_frequency,,34051,0.1518310769140407,0.03578049721643702,0.613798005342003,0.6050442690926443,0.6067370167558682,0.1526188704649378
dunnhumby,1,cbp,continuous,personal_recency_score,,34051,0.1518310769140407,0.03578049721643702,0.5456188200340457,0.5346115614007274,0.47665299788939564,0.11781012731049273
dunnhumby,1,cbp,continuous,global_popularity,,34051,0.1518310769140407,0.03578049721643702,0.30547938495792853,0.31066970021198426,0.32453386508704024,0.08579808910412233
dunnhumby,1,cbp,continuous,neighbor_support,,34051,0.1518310769140407,0.03578049721643702,0.5494109514042146,0.5410832085520484,0.545278853094418,0.13844530803794514
dunnhumby,1,cbp,continuous,transition_support,,34051,0.1518310769140407,0.03578049721643702,0.19299173487902255,0.1923262583606317,0.19083426097341982,0.040570991275284726
dunnhumby,1,cbp,continuous,relational_support,,34051,0.1518310769140407,0.03578049721643702,0.20265773979632726,0.21774967396526643,0.20206528308053964,0.041656947340852644
dunnhumby,1,diffrec,target_class,target_class,last_basket_repeat,4928,0.4707792207792208,0.11756544911857188,,,,
dunnhumby,1,diffrec,target_class,target_class,novel,19003,0.0037888754407198865,0.0007622578883344005,,,,
dunnhumby,1,diffrec,target_class,target_class,older_repeat,10120,0.24110671936758893,0.055069978066360485,,,,
dunnhumby,1,diffrec,continuous,personal_frequency,,34051,0.1419047898740125,0.033806816185718735,0.5683253207715449,0.5604180629964001,0.5406571908269782,0.13702592296458288
dunnhumby,1,diffrec,continuous,personal_recency_score,,34051,0.1419047898740125,0.033806816185718735,0.5055402636244736,0.4961151339864032,0.42684910675512583,0.10567491219001059
dunnhumby,1,diffrec,continuous,global_popularity,,34051,0.1419047898740125,0.033806816185718735,0.39651137854875124,0.3974028010339126,0.3955987882054435,0.10136002442460469
dunnhumby,1,diffrec,continuous,neighbor_support,,34051,0.1419047898740125,0.033806816185718735,0.5496635957433992,0.5411720528218844,0.5350094034510074,0.13519197847942382
dunnhumby,1,diffrec,continuous,transition_support,,34051,0.1419047898740125,0.033806816185718735,0.21167888699829968,0.21424813703400977,0.20516841473072522,0.04663626478282064
dunnhumby,1,diffrec,continuous,relational_support,,34051,0.1419047898740125,0.033806816185718735,0.2342540686156271,0.2453614361798059,0.22901200382986886,0.046737976066097156
dunnhumby,2,recency,target_class,target_class,last_basket_repeat,4940,0.5435222672064778,0.13676560407038404,,,,
dunnhumby,2,recency,target_class,target_class,novel,19191,0.0,0.0,,,,
dunnhumby,2,recency,target_class,target_class,older_repeat,10412,0.07116788321167883,0.00957336304733205,,,,
dunnhumby,2,recency,continuous,personal_frequency,,34543,0.09918073126248445,0.022444487744449484,0.4556141210945098,0.4424504365787727,0.36300174520069806,0.08497637784997548
dunnhumby,2,recency,continuous,personal_recency_score,,34543,0.09918073126248445,0.022444487744449484,0.5052879251080772,0.49283749586710707,0.4039792387543253,0.09408072623496913
dunnhumby,2,recency,continuous,global_popularity,,34543,0.09918073126248445,0.022444487744449484,0.30890272813203146,0.31406136728139417,0.27663214488810584,0.07104729379349896
dunnhumby,2,recency,continuous,neighbor_support,,34543,0.09918073126248445,0.022444487744449484,0.39214888693378,0.37977619655318023,0.32313146711680324,0.07693480017523124
dunnhumby,2,recency,continuous,transition_support,,34543,0.09918073126248445,0.022444487744449484,0.16522271264930774,0.16801840059015472,0.13998140352606442,0.028580936945057114
dunnhumby,2,recency,continuous,relational_support,,34543,0.09918073126248445,0.022444487744449484,0.17344767262641123,0.18874748525566476,0.14818910397145124,0.0318436379863766
dunnhumby,2,frequency,target_class,target_class,last_basket_repeat,4940,0.5248987854251013,0.13070659445034735,,,,
dunnhumby,2,frequency,target_class,target_class,novel,19191,0.0,0.0,,,,
dunnhumby,2,frequency,target_class,target_class,older_repeat,10412,0.24596619285439877,0.05418183066958856,,,,
dunnhumby,2,frequency,continuous,personal_frequency,,34543,0.14920533827403526,0.03502393531298591,0.6113790636649536,0.6034895435184541,0.6044211751018034,0.15127883707648215
dunnhumby,2,frequency,continuous,personal_recency_score,,34543,0.14920533827403526,0.03502393531298591,0.5400490304319195,0.5302025528434681,0.4703410776075136,0.11559027516508338
dunnhumby,2,frequency,continuous,global_popularity,,34543,0.14920533827403526,0.03502393531298591,0.3065975096386953,0.30969045865280886,0.32844219837611466,0.08702080750829422
dunnhumby,2,frequency,continuous,neighbor_support,,34543,0.14920533827403526,0.03502393531298591,0.545635738435392,0.5391569740135014,0.5421703099838054,0.13710439642588035
dunnhumby,2,frequency,continuous,transition_support,,34543,0.14920533827403526,0.03502393531298591,0.19167718054523433,0.19108994717512454,0.18538208952271124,0.03954662795572453
dunnhumby,2,frequency,continuous,relational_support,,34543,0.14920533827403526,0.03502393531298591,0.21481796203320722,0.22404394059664737,0.21222330004639917,0.04179842922048928
dunnhumby,2,tifuknn,target_class,target_class,last_basket_repeat,4940,0.5694331983805668,0.13818688383488442,,,,
dunnhumby,2,tifuknn,target_class,target_class,novel,19191,0.0008858319003699651,0.00010200822394891791,,,,
dunnhumby,2,tifuknn,target_class,target_class,older_repeat,10412,0.21407990779869382,0.04819864098913765,,,,
dunnhumby,2,tifuknn,continuous,personal_frequency,,34543,0.1464551428654141,0.03434690374168526,0.5956791625429911,0.5880590023656964,0.58259293482447,0.1444973987295335
dunnhumby,2,tifuknn,continuous,personal_recency_score,,34543,0.1464551428654141,0.03434690374168526,0.5561613967636946,0.5434552128827711,0.4947889085840591,0.11911074092870598
dunnhumby,2,tifuknn,continuous,global_popularity,,34543,0.1464551428654141,0.03434690374168526,0.3099167920220813,0.31779528075163666,0.33346888393553786,0.09315399134789194
dunnhumby,2,tifuknn,continuous,neighbor_support,,34543,0.1464551428654141,0.03434690374168526,0.5435666756397619,0.5380306494134488,0.5371494511034721,0.13577419455639306
dunnhumby,2,tifuknn,continuous,transition_support,,34543,0.1464551428654141,0.03434690374168526,0.19011404117339994,0.19237323253173275,0.18587199333734314,0.03940249001305376
dunnhumby,2,tifuknn,continuous,relational_support,,34543,0.1464551428654141,0.03434690374168526,0.20591912964735642,0.2140739009105622,0.2034291842598191,0.03998606412207847
dunnhumby,2,fpmc,target_class,target_class,last_basket_repeat,4940,0.24838056680161943,0.06514716838713572,,,,
dunnhumby,2,fpmc,target_class,target_class,novel,19191,0.020322025949663904,0.004172714347890466,,,,
dunnhumby,2,fpmc,target_class,target_class,older_repeat,10412,0.10122935074913561,0.021799940550118357,,,,
dunnhumby,2,fpmc,continuous,personal_frequency,,34543,0.07732391512028486,0.01820590434793298,0.30080722662983095,0.2979233804412874,0.2164435354232273,0.055198177490065295
dunnhumby,2,fpmc,continuous,personal_recency_score,,34543,0.07732391512028486,0.01820590434793298,0.2808853914634014,0.27818254574589296,0.18395380202858622,0.04725072033204614
dunnhumby,2,fpmc,continuous,global_popularity,,34543,0.07732391512028486,0.01820590434793298,0.37392333776982156,0.3652797859866691,0.3068436480787424,0.07396591194880976
dunnhumby,2,fpmc,continuous,neighbor_support,,34543,0.07732391512028486,0.01820590434793298,0.412462784945125,0.4028055332455053,0.3094500633503649,0.07518022692296844
dunnhumby,2,fpmc,continuous,transition_support,,34543,0.07732391512028486,0.01820590434793298,0.19428985217063818,0.19181834327618866,0.14497283754057694,0.03223484928681456
dunnhumby,2,fpmc,continuous,relational_support,,34543,0.07732391512028486,0.01820590434793298,0.2194323429865969,0.22860885041895262,0.16992264059969645,0.03974227859685664
dunnhumby,2,triple2vec,target_class,target_class,last_basket_repeat,4940,0.5135627530364373,0.12634258243581156,,,,
dunnhumby,2,triple2vec,target_class,target_class,novel,19191,0.00036475431191704445,3.468059547610904e-05,,,,
dunnhumby,2,triple2vec,target_class,target_class,older_repeat,10412,0.2363618901267768,0.0510127907960727,,,,
dunnhumby,2,triple2vec,continuous,personal_frequency,,34543,0.14489187389630315,0.033463888206276236,0.5995821075320535,0.5918937380299266,0.5855863800685367,0.14401298831631212
dunnhumby,2,triple2vec,continuous,personal_recency_score,,34543,0.14489187389630315,0.033463888206276236,0.5304028802045478,0.5203864542859916,0.45625907168907154,0.11011658937004552
dunnhumby,2,triple2vec,continuous,global_popularity,,34543,0.14489187389630315,0.033463888206276236,0.22292366471375516,0.22296512389628045,0.23794778976539938,0.06194672647259582
dunnhumby,2,triple2vec,continuous,neighbor_support,,34543,0.14489187389630315,0.033463888206276236,0.5235110619997305,0.5170660725230976,0.5087147537444726,0.12694623345392733
dunnhumby,2,triple2vec,continuous,transition_support,,34543,0.14489187389630315,0.033463888206276236,0.16761181883714157,0.1668660903180631,0.1578936840880659,0.031919433249599796
dunnhumby,2,triple2vec,continuous,relational_support,,34543,0.14489187389630315,0.033463888206276236,0.17093386926872461,0.181551161623817,0.16685866461285642,0.03105514120261822
dunnhumby,2,dnntsp,target_class,target_class,last_basket_repeat,4940,0.42489878542510123,0.10313314525340997,,,,
dunnhumby,2,dnntsp,target_class,target_class,novel,19191,0.0013026939711323017,0.00025100425539206734,,,,
dunnhumby,2,dnntsp,target_class,target_class,older_repeat,10412,0.2236842105263158,0.049949641789982395,,,,
dunnhumby,2,dnntsp,continuous,personal_frequency,,34543,0.12891179110094664,0.029944429567043143,0.5415192951611297,0.5336242952075293,0.5005879401184548,0.12217450827950287
dunnhumby,2,dnntsp,continuous,personal_recency_score,,34543,0.12891179110094664,0.029944429567043143,0.48073913481962866,0.4707145561449933,0.3904422392962923,0.09376425436173805
dunnhumby,2,dnntsp,continuous,global_popularity,,34543,0.12891179110094664,0.029944429567043143,0.3090677665011968,0.3120221381249976,0.31213329429208814,0.08386846074618522
dunnhumby,2,dnntsp,continuous,neighbor_support,,34543,0.12891179110094664,0.029944429567043143,0.4802166316077038,0.4750092868309148,0.44546301455220455,0.11221188165235624
dunnhumby,2,dnntsp,continuous,transition_support,,34543,0.12891179110094664,0.029944429567043143,0.17676063057419567,0.17833643419375436,0.1596021103899088,0.034768293266426734
dunnhumby,2,dnntsp,continuous,relational_support,,34543,0.12891179110094664,0.029944429567043143,0.20033721512874963,0.20718412017175275,0.18739180400513183,0.03768915863628662
dunnhumby,2,cbp,target_class,target_class,last_basket_repeat,4940,0.530161943319838,0.13134004717037892,,,,
dunnhumby,2,cbp,target_class,target_class,novel,19191,0.0005731853472982127,6.43512810600005e-05,,,,
dunnhumby,2,cbp,target_class,target_class,older_repeat,10412,0.24731079523626584,0.054516892023976304,,,,
dunnhumby,2,cbp,continuous,personal_frequency,,34543,0.1506817589670845,0.035251271696440246,0.611260978619337,0.6041205942556389,0.6051568902780654,0.15114408835379337
dunnhumby,2,cbp,continuous,personal_recency_score,,34543,0.1506817589670845,0.035251271696440246,0.5421450288227987,0.5326902100839019,0.4749582036789005,0.11637010806208838
dunnhumby,2,cbp,continuous,global_popularity,,34543,0.1506817589670845,0.035251271696440246,0.3038011872166132,0.30681802510868994,0.32805157719199773,0.08680067277373629
dunnhumby,2,cbp,continuous,neighbor_support,,34543,0.1506817589670845,0.035251271696440246,0.545994295956761,0.5402083884261961,0.5440751576393601,0.13741387047067627
dunnhumby,2,cbp,continuous,transition_support,,34543,0.1506817589670845,0.035251271696440246,0.19269290371480652,0.1912674870763421,0.18772310582123736,0.03946517467945404
dunnhumby,2,cbp,continuous,relational_support,,34543,0.1506817589670845,0.035251271696440246,0.21440896281507948,0.22331286728845395,0.21370572186685427,0.042545765004765805
dunnhumby,2,diffrec,target_class,target_class,last_basket_repeat,4940,0.4645748987854251,0.11578942074142529,,,,
dunnhumby,2,diffrec,target_class,target_class,novel,19191,0.0036475431191704444,0.0006545566192964768,,,,
dunnhumby,2,diffrec,target_class,target_class,older_repeat,10412,0.2358816749903957,0.05358477526143499,,,,
dunnhumby,2,diffrec,continuous,personal_frequency,,34543,0.1395651796311843,0.03307431359654983,0.5624655323169938,0.5557522359267768,0.5359103393706491,0.1351943443317633
dunnhumby,2,diffrec,continuous,personal_recency_score,,34543,0.1395651796311843,0.03307431359654983,0.49893149126749764,0.4899810104297698,0.4212165201531973,0.10349791260469175
dunnhumby,2,diffrec,continuous,global_popularity,,34543,0.1395651796311843,0.03307431359654983,0.38750689707087915,0.38836014173803574,0.39383503170264333,0.10130189086154522
dunnhumby,2,diffrec,continuous,neighbor_support,,34543,0.1395651796311843,0.03307431359654983,0.5427802536876771,0.5357844590603068,0.5284494972377919,0.13265372277178575
dunnhumby,2,diffrec,continuous,transition_support,,34543,0.1395651796311843,0.03307431359654983,0.21089237568604144,0.21001902315767315,0.2020528252257965,0.04366817080461073
dunnhumby,2,diffrec,continuous,relational_support,,34543,0.1395651796311843,0.03307431359654983,0.24092371811108318,0.24712772301837446,0.23311147791901646,0.046570777017061776
instacart,0,recency,target_class,target_class,last_basket_repeat,9385,0.5189131592967501,0.12088338590793676,,,,
instacart,0,recency,target_class,target_class,novel,15155,0.0,0.0,,,,
instacart,0,recency,target_class,target_class,older_repeat,17206,0.028129722189933745,0.003256011363218043,,,,
instacart,0,recency,continuous,personal_frequency,,41746,0.12825180855650842,0.02851802587700657,0.4332941200129414,0.42401588204390733,0.3981326310749342,0.09370368497535818
instacart,0,recency,continuous,personal_recency_score,,41746,0.12825180855650842,0.02851802587700657,0.5075061560368983,0.498880654207764,0.5189131592967501,0.12088338590793679
instacart,0,recency,continuous,global_popularity,,41746,0.12825180855650842,0.02851802587700657,0.27453201430882634,0.28647229639942134,0.27116543232716545,0.07019968132316239
instacart,0,recency,continuous,neighbor_support,,41746,0.12825180855650842,0.02851802587700657,0.36562224780698627,0.3622027028427826,0.33201434448971623,0.08258332885851946
instacart,0,recency,continuous,transition_support,,41746,0.12825180855650842,0.02851802587700657,0.2374941492614089,0.2306704928987265,0.22320700469735305,0.04372823576168875
instacart,0,recency,continuous,relational_support,,41746,0.12825180855650842,0.02851802587700657,0.1938487469693435,0.19476537517068965,0.18043397510482756,0.03429272074789976
instacart,0,frequency,target_class,target_class,last_basket_repeat,9385,0.5285029302077784,0.13055147610862575,,,,
instacart,0,frequency,target_class,target_class,novel,15155,0.0,0.0,,,,
instacart,0,frequency,target_class,target_class,older_repeat,17206,0.1758107636870859,0.034928544431663405,,,,
instacart,0,frequency,continuous,personal_frequency,,41746,0.19127581085612994,0.043745655602229025,0.6312005940641396,0.6302529270262791,0.7242039741441226,0.18020007654456843
instacart,0,frequency,continuous,personal_recency_score,,41746,0.19127581085612994,0.043745655602229025,0.5186301055520547,0.514793342415089,0.5285029302077784,0.13055147610862575
instacart,0,frequency,continuous,global_popularity,,41746,0.19127581085612994,0.043745655602229025,0.20591397846195356,0.20796861926107865,0.2365697562021553,0.055861237857952745
instacart,0,frequency,continuous,neighbor_support,,41746,0.19127581085612994,0.043745655602229025,0.4580061493781178,0.459122545833166,0.4806360913294016,0.1226226137538601
instacart,0,frequency,continuous,transition_support,,41746,0.19127581085612994,0.043745655602229025,0.3083711540356718,0.3031888714631592,0.34728680384501526,0.07520498764893405
instacart,0,frequency,continuous,relational_support,,41746,0.19127581085612994,0.043745655602229025,0.2739736911861989,0.27373620958417666,0.2998803685246573,0.062408126127122994
instacart,0,tifuknn,target_class,target_class,last_basket_repeat,9385,0.5697389451251997,0.14036458218131012,,,,
instacart,0,tifuknn,target_class,target_class,novel,15155,0.00019795447047179148,2.6953382043377763e-05,,,,
instacart,0,tifuknn,target_class,target_class,older_repeat,17206,0.1404742531674997,0.027304393934862895,,,,
instacart,0,tifuknn,continuous,personal_frequency,,41746,0.1860537536530446,0.04281917990513375,0.6199721767378552,0.6192701529319821,0.7066490649214363,0.17568524437503238
instacart,0,tifuknn,continuous,personal_recency_score,,41746,0.1860537536530446,0.04281917990513375,0.5460418952857516,0.5417569189348592,0.569540990654728,0.14033762879926676
instacart,0,tifuknn,continuous,global_popularity,,41746,0.1860537536530446,0.04281917990513375,0.16775715530466878,0.17042854834731097,0.192421758230158,0.04685631973206991
instacart,0,tifuknn,continuous,neighbor_support,,41746,0.1860537536530446,0.04281917990513375,0.43578386466325497,0.4380486785734579,0.45099294726288613,0.11639763829096027
instacart,0,tifuknn,continuous,transition_support,,41746,0.1860537536530446,0.04281917990513375,0.3006225942358493,0.29557344795730583,0.33874876422192063,0.07296906826862141
instacart,0,tifuknn,continuous,relational_support,,41746,0.1860537536530446,0.04281917990513375,0.2620114037319631,0.26199607814577053,0.2864319114838313,0.05903733240575022
instacart,0,fpmc,target_class,target_class,last_basket_repeat,9385,0.13585508790623335,0.03132586015071877,,,,
instacart,0,fpmc,target_class,target_class,novel,15155,0.015770372814252722,0.003235779924223667,,,,
instacart,0,fpmc,target_class,target_class,older_repeat,17206,0.061722654887829825,0.013036143576516413,,,,
instacart,0,fpmc,continuous,personal_frequency,,41746,0.061706510803430266,0.013590076382016163,0.21964153173494833,0.21654173372627075,0.1471455955841193,0.0346278154307353
instacart,0,fpmc,continuous,personal_recency_score,,41746,0.061706510803430266,0.013590076382016163,0.1909685133543144,0.18799619766420436,0.12008471509198063,0.0280900802264951
instacart,0,fpmc,continuous,global_popularity,,41746,0.061706510803430266,0.013590076382016163,0.2663328864896616,0.2639587349247211,0.19185171254047423,0.04280027468866928
instacart,0,fpmc,continuous,neighbor_support,,41746,0.061706510803430266,0.013590076382016163,0.3102771941072639,0.30584924902810684,0.20968966541907327,0.047890027563686995
instacart,0,fpmc,continuous,transition_support,,41746,0.061706510803430266,0.013590076382016163,0.22843312176707736,0.2239358313200186,0.157441967302848,0.03322817597971468
instacart,0,fpmc,continuous,relational_support,,41746,0.061706510803430266,0.013590076382016163,0.20680866040139753,0.20472391848119031,0.13930363768084125,0.02809664704090232
instacart,0,triple2vec,target_class,target_class,last_basket_repeat,9385,0.48098028769312734,0.11944730157061974,,,,
instacart,0,triple2vec,target_class,target_class,novel,15155,0.00013196964698119432,1.8295838162655773e-05,,,,
instacart,0,triple2vec,target_class,target_class,older_repeat,17206,0.13454608857375333,0.02810639116550918,,,,
instacart,0,triple2vec,continuous,personal_frequency,,41746,0.1636324438269535,0.038444132732749776,0.5930073825085137,0.5906435467636487,0.6548835917607277,0.16360660435253577
instacart,0,triple2vec,continuous,personal_recency_score,,41746,0.1636324438269535,0.038444132732749776,0.48970229736612614,0.4848079699832091,0.48084831804614614,0.11942900573245709
instacart,0,triple2vec,continuous,global_popularity,,41746,0.1636324438269535,0.038444132732749776,0.10999270786594624,0.10721133374322557,0.11788028123446499,0.025928208802700414
instacart,0,triple2vec,continuous,neighbor_support,,41746,0.1636324438269535,0.038444132732749776,0.39253698098361817,0.3915912314382948,0.38410857130998055,0.10016478360885732
instacart,0,triple2vec,continuous,transition_support,,41746,0.1636324438269535,0.038444132732749776,0.265897059200616,0.2616644328648482,0.28692602646380355,0.06342063092108319
