dataset,outcome,method,feature,n_users,coef_mean,coef_sd,r2_mean,n_keysets,coef_sign,abs_coef_mean
dunnhumby,centered,triple2vec,relational_strength,4504.0,-0.0005102888729668726,0.002208359248721645,0.030561199316692322,3,mixed,0.0005102888729668726
dunnhumby,centered,frequency,transition_strength,4504.0,0.000463346526931486,0.0014534112062157011,0.05009523549318725,3,mixed,0.000463346526931486
dunnhumby,centered,dnntsp,transition_strength,4504.0,-0.0004266078011920652,0.0011660257425055987,0.03415443041656655,3,mixed,0.0004266078011920652
dunnhumby,centered,frequency,neighbor_similarity,4504.0,-0.0004054812851421046,0.0028109371417361782,0.05009523549318725,3,mixed,0.0004054812851421046
dunnhumby,centered,recency,transition_strength,4504.0,0.000128447180954545,0.002848505543313855,0.054562702768155745,3,mixed,0.000128447180954545
dunnhumby,difficulty,all_method_mean,repeat_rate,4504.0,0.09381376001941448,0.010118004201634721,0.25146799244905377,3,positive,0.09381376001941448
dunnhumby,difficulty,all_method_mean,n_baskets,4504.0,-0.05067770753899368,0.0023973450912500725,0.25146799244905377,3,negative,0.05067770753899368
dunnhumby,difficulty,all_method_mean,avg_basket_size,4504.0,0.04411251439288338,0.003595445778199352,0.25146799244905377,3,positive,0.04411251439288338
dunnhumby,difficulty,all_method_mean,adjacent_basket_jaccard,4504.0,0.029414884712617037,0.007042672780112356,0.25146799244905377,3,positive,0.029414884712617037
dunnhumby,difficulty,all_method_mean,popularity_profile,4504.0,0.016447653100627787,0.004061185035780991,0.25146799244905377,3,positive,0.016447653100627787
dunnhumby,difficulty,all_method_mean,relational_strength,4504.0,-0.006254546104123004,0.0020072350866289917,0.25146799244905377,3,negative,0.006254546104123004
dunnhumby,difficulty,all_method_mean,transition_strength,4504.0,0.006163031059161395,0.0016402001534994721,0.25146799244905377,3,positive,0.006163031059161395
dunnhumby,difficulty,all_method_mean,neighbor_similarity,4504.0,-0.004830882478396508,0.001429013951931618,0.25146799244905377,3,negative,0.004830882478396508
dunnhumby,difficulty,all_method_mean,recent_basket_novelty,4504.0,0.003289602935025431,0.007736912749235891,0.25146799244905377,3,mixed,0.003289602935025431
instacart,centered,recency,repeat_rate,4124.0,-0.07972120794866085,0.005431184886187981,0.07334548593427748,3,negative,0.07972120794866085
instacart,centered,fpmc,repeat_rate,4124.0,-0.07330819823046385,0.000697801752628005,0.1689507692102852,3,negative,0.07330819823046385
instacart,centered,triple2vec,n_baskets,4124.0,-0.058309388286913955,0.021515135219467622,0.15553567401014445,3,negative,0.058309388286913955
instacart,centered,fpmc,n_baskets,4124.0,0.056505093682147046,0.006446182804330087,0.1689507692102852,3,positive,0.056505093682147046
instacart,centered,fpmc,adjacent_basket_jaccard,4124.0,-0.05414284673924415,0.002806055356798143,0.1689507692102852,3,negative,0.05414284673924415
instacart,centered,triple2vec,repeat_rate,4124.0,0.049087139986691404,0.009662598608061145,0.15553567401014445,3,positive,0.049087139986691404
instacart,centered,recency,recent_basket_novelty,4124.0,-0.04881539416757064,0.0018792100186541586,0.07334548593427748,3,negative,0.04881539416757064
instacart,centered,triple2vec,avg_basket_size,4124.0,-0.0479264630413433,0.02839428444978562,0.15553567401014445,3,negative,0.0479264630413433
instacart,centered,dnntsp,repeat_rate,4124.0,0.03647201627300359,0.009547507268449325,0.032699301620827605,3,positive,0.03647201627300359
instacart,centered,diffrec,n_baskets,4124.0,0.02629106409970411,0.0017131649554450667,0.07020584964962051,3,positive,0.02629106409970411
instacart,centered,cbp,repeat_rate,4124.0,0.024932498691308952,0.000558597146162307,0.05845673860906919,3,positive,0.024932498691308952
instacart,centered,tifuknn,repeat_rate,4124.0,0.02409560169846223,0.0010682768401680512,0.05995871654667236,3,positive,0.02409560169846223
instacart,centered,diffrec,popularity_profile,4124.0,0.023832440340971678,0.003416558412177627,0.07020584964962051,3,positive,0.023832440340971678
instacart,centered,triple2vec,neighbor_similarity,4124.0,-0.023778260043345892,0.006654145977868473,0.15553567401014445,3,negative,0.023778260043345892
instacart,centered,frequency,repeat_rate,4124.0,0.020676641782707745,0.0009999793042460917,0.058713695021125,3,positive,0.020676641782707745
instacart,centered,diffrec,avg_basket_size,4124.0,0.020088372944867428,0.0031437099580188346,0.07020584964962051,3,positive,0.020088372944867428
instacart,centered,recency,adjacent_basket_jaccard,4124.0,0.018124681534635485,0.008023689730153579,0.07334548593427748,3,positive,0.018124681534635485
instacart,centered,recency,neighbor_similarity,4124.0,0.017132780815988874,0.005878090548925737,0.07334548593427748,3,positive,0.017132780815988874
