user,total purchases,HR@5,WHR@5,nDCG@5,recall@5,precision@5,HR@10,WHR@10,nDCG@10,recall@10,precision@10
1044,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12672,27,0.8,0.7333333333333334,0.7860137352654724,0.14814814814814814,0.8,0.4,0.5636363636363636,0.510069131458292,0.14814814814814814,0.4
27052,13,0.6,0.6,0.6399453854227659,0.23076923076923078,0.6,0.3,0.43636363636363634,0.4152807670887412,0.23076923076923078,0.3
21894,14,0.4,0.4666666666666666,0.48522855511632257,0.14285714285714285,0.4,0.2,0.3090909090909091,0.31488013066763093,0.14285714285714285,0.2
1303,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16507,3,0.3333333333333333,0.33333333333333337,0.29608191096586517,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.29608191096586517,0.3333333333333333,0.1
19726,14,0.4,0.6,0.5531464700081437,0.14285714285714285,0.4,0.3,0.43636363636363634,0.43735247915031,0.21428571428571427,0.3
26372,11,0.2,0.3333333333333333,0.33916020527361607,0.09090909090909091,0.2,0.3,0.32727272727272727,0.36792125721353275,0.2727272727272727,0.3
3718,10,0.2,0.13333333333333333,0.14606834984270645,0.1,0.2,0.1,0.12727272727272726,0.09478836436955078,0.1,0.1
28677,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28058,8,0.4,0.4000000000000001,0.3600546145772339,0.25,0.4,0.5,0.46153846153846156,0.43842011695746796,0.5,0.4
15991,16,0.2,0.26666666666666666,0.2139862647345275,0.0625,0.2,0.2,0.23636363636363636,0.21222636597291453,0.125,0.2
1616,34,0.8,0.8666666666666666,0.8539316501572936,0.11764705882352941,0.8,0.9,0.8727272727272727,0.9052116356304492,0.2647058823529412,0.9
2503,11,0.0,0.0,0.0,0.0,0.0,0.1,0.036363636363636355,0.06625422345438903,0.09090909090909091,0.1
19447,20,0.2,0.06666666666666665,0.13120507751234176,0.05,0.2,0.1,0.10909090909090909,0.08514311764162097,0.05,0.1
14829,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1
7086,7,0.2,0.3333333333333333,0.33916020527361607,0.14285714285714285,0.2,0.14285714285714285,0.2040816326530612,0.27487633291429087,0.14285714285714285,0.1
28414,4,0.25,0.35714285714285715,0.39038004999210163,0.25,0.2,0.25,0.2941176470588235,0.39038004999210163,0.25,0.1
1100,7,0.4,0.4666666666666666,0.38356636737133554,0.2857142857142857,0.4,0.2857142857142857,0.3469387755102041,0.3108658234453848,0.2857142857142857,0.2
22212,34,0.4,0.39999999999999997,0.4703652827859578,0.058823529411764705,0.4,0.3,0.32727272727272727,0.37148910739409013,0.08823529411764706,0.3
16477,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1
13075,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6360,42,0.8,0.8000000000000002,0.8304198973631919,0.09523809523809523,0.8,0.8,0.7636363636363636,0.8115558478722846,0.19047619047619047,0.8
27459,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16880,13,0.4,0.5333333333333333,0.5087403079104241,0.15384615384615385,0.4,0.3,0.38181818181818183,0.3995688713838974,0.23076923076923078,0.3
4422,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,43,0.2,0.3333333333333333,0.33916020527361607,0.023255813953488372,0.2,0.2,0.2545454545454545,0.29345568839744024,0.046511627906976744,0.2
30606,7,0.2,0.3333333333333333,0.33916020527361607,0.14285714285714285,0.2,0.42857142857142855,0.2040816326530612,0.27487633291429087,0.42857142857142855,0.3
2063,2,0.5,0.5555555555555556,0.6131471927654584,0.5,0.2,0.5,0.5263157894736842,0.6131471927654584,0.5,0.1
20080,24,0.2,0.13333333333333333,0.14606834984270645,0.041666666666666664,0.2,0.1,0.12727272727272726,0.09478836436955078,0.041666666666666664,0.1
5746,4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.1
18577,16,0.4,0.4666666666666666,0.38356636737133554,0.125,0.4,0.4,0.4,0.38589303732090635,0.25,0.4
2854,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10652,33,0.0,0.0,0.0,0.0,0.0,0.3,0.16363636363636364,0.21145027911440428,0.09090909090909091,0.3
20262,23,0.6,0.6,0.529634717214042,0.13043478260869565,0.6,0.5,0.5272727272727273,0.48068140169045714,0.21739130434782608,0.5
27575,6,0.2,0.06666666666666665,0.13120507751234176,0.16666666666666666,0.2,0.16666666666666666,0.13333333333333333,0.11706259313796352,0.16666666666666666,0.1
17285,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17007,36,0.2,0.3333333333333333,0.33916020527361607,0.027777777777777776,0.2,0.2,0.2,0.2837125544970318,0.05555555555555555,0.2
23500,32,1.0,1.0,1.0,0.15625,1.0,0.6,0.8181818181818182,0.727329844310522,0.1875,0.6
31045,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13374,29,0.4,0.39999999999999997,0.4703652827859578,0.06896551724137931,0.4,0.3,0.38181818181818183,0.3836331529183764,0.10344827586206896,0.3
16163,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19885,8,0.0,0.0,0.0,0.0,0.0,0.125,0.09615384615384615,0.0901000086523677,0.125,0.1
3705,17,0.4,0.5333333333333333,0.5087403079104241,0.11764705882352941,0.4,0.4,0.43636363636363634,0.4721567066247472,0.23529411764705882,0.4
12527,5,0.2,0.3333333333333333,0.33916020527361607,0.2,0.2,0.2,0.25,0.33916020527361607,0.2,0.1
25969,3,0.3333333333333333,0.33333333333333337,0.29608191096586517,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.29608191096586517,0.3333333333333333,0.1
20886,19,0.4,0.19999999999999998,0.2772734273550482,0.10526315789473684,0.4,0.3,0.3272727272727272,0.25832975098984706,0.15789473684210525,0.3
24898,7,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.1
10089,18,0.4,0.6,0.5531464700081437,0.1111111111111111,0.4,0.2,0.34545454545454546,0.3589542101716347,0.1111111111111111,0.2
22554,11,0.2,0.3333333333333333,0.33916020527361607,0.09090909090909091,0.2,0.2,0.2,0.2837125544970318,0.18181818181818182,0.2
27436,1,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1
12008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21493,28,0.6,0.5333333333333333,0.6164336326286642,0.10714285714285714,0.6,0.4,0.49090909090909085,0.47338717040861195,0.14285714285714285,0.4
13986,18,0.8,0.8000000000000002,0.8304198973631919,0.2222222222222222,0.8,0.4,0.5818181818181818,0.5388856921828065,0.2222222222222222,0.4
11077,4,0.25,0.2142857142857143,0.19519002499605081,0.25,0.2,0.25,0.23529411764705882,0.19519002499605081,0.25,0.1
13902,6,0.2,0.06666666666666665,0.13120507751234176,0.16666666666666666,0.2,0.16666666666666666,0.13333333333333333,0.11706259313796352,0.16666666666666666,0.1
25462,14,0.8,0.7333333333333334,0.7860137352654724,0.2857142857142857,0.8,0.5,0.6,0.576323354912681,0.35714285714285715,0.5
24373,10,0.2,0.3333333333333333,0.33916020527361607,0.1,0.2,0.2,0.2,0.2837125544970318,0.2,0.2
20403,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26944,36,0.6,0.6666666666666666,0.6843515475204854,0.08333333333333333,0.6,0.4,0.5272727272727272,0.5174612499126158,0.1111111111111111,0.4
459,1,1.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,1.0,0.1
25377,14,0.6,0.6666666666666666,0.6548086577531306,0.21428571428571427,0.6,0.4,0.5454545454545454,0.5033242827953462,0.2857142857142857,0.4
13101,12,0.4,0.3333333333333333,0.34519134224686926,0.16666666666666666,0.4,0.3,0.29090909090909095,0.28762634971412715,0.25,0.3
22594,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23291,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5196,21,0.6,0.7999999999999999,0.7227265726449518,0.14285714285714285,0.6,0.3,0.49090909090909096,0.46900009332067477,0.14285714285714285,0.3
17016,40,0.4,0.39999999999999997,0.4703652827859578,0.05,0.4,0.4,0.4,0.44485302949345024,0.1,0.4
13987,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30588,13,0.4,0.6,0.5531464700081437,0.15384615384615385,0.4,0.2,0.34545454545454546,0.3589542101716347,0.15384615384615385,0.2
12702,36,0.8,0.8000000000000002,0.8304198973631919,0.1111111111111111,0.8,0.8,0.818181818181818,0.8236998933965708,0.2222222222222222,0.8
6255,15,0.2,0.19999999999999998,0.16958010263680803,0.06666666666666667,0.2,0.2,0.2,0.17947710508581735,0.13333333333333333,0.2
5518,16,0.6,0.7999999999999999,0.7227265726449518,0.1875,0.6,0.3,0.49090909090909096,0.46900009332067477,0.1875,0.3
550,4,0.5,0.42857142857142866,0.41442992501184733,0.5,0.4,0.5,0.47058823529411764,0.41442992501184733,0.5,0.2
5698,14,0.2,0.3333333333333333,0.33916020527361607,0.07142857142857142,0.2,0.1,0.18181818181818182,0.22009176629808014,0.07142857142857142,0.1
13564,15,0.6,0.6666666666666666,0.6843515475204854,0.2,0.6,0.7,0.6727272727272727,0.7257345305446319,0.4666666666666667,0.7
7118,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16801,13,0.2,0.3333333333333333,0.33916020527361607,0.07692307692307693,0.2,0.1,0.18181818181818182,0.22009176629808014,0.07692307692307693,0.1
2832,40,0.6,0.7333333333333334,0.6992148198508501,0.075,0.6,0.6,0.5999999999999999,0.6569815082938864,0.15,0.6
27464,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1
9632,8,0.2,0.13333333333333333,0.14606834984270645,0.125,0.2,0.125,0.1346153846153846,0.1089364926177559,0.125,0.1
29378,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20316,8,0.2,0.19999999999999998,0.16958010263680803,0.125,0.2,0.375,0.25,0.21657136003619626,0.375,0.3
10553,12,0.2,0.06666666666666665,0.13120507751234176,0.08333333333333333,0.2,0.1,0.10909090909090909,0.08514311764162097,0.08333333333333333,0.1
11100,12,0.4,0.5333333333333333,0.5087403079104241,0.16666666666666666,0.4,0.4,0.41818181818181815,0.4658230948382865,0.3333333333333333,0.4
10279,10,0.2,0.26666666666666666,0.2139862647345275,0.1,0.2,0.1,0.16363636363636364,0.1388624438735545,0.1,0.1
11272,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,31,0.4,0.6,0.5531464700081437,0.06451612903225806,0.4,0.6,0.6,0.6464018466408363,0.1935483870967742,0.6
