user,total purchases,HR@5,WHR@5,nDCG@5,recall@5,precision@5,HR@10,WHR@10,nDCG@10,recall@10,precision@10
10292,5,0.2,0.13333333333333333,0.14606834984270645,0.2,0.2,0.2,0.175,0.14606834984270645,0.2,0.1
576,16,0.4,0.3333333333333333,0.31564845247951445,0.125,0.4,0.2,0.2727272727272727,0.20483424751859083,0.125,0.2
19670,11,0.8,0.8666666666666666,0.8539316501572936,0.36363636363636365,0.8,0.6,0.7636363636363637,0.7059054020403311,0.5454545454545454,0.6
17798,4,1.0,0.8571428571428572,0.8318724637288825,1.0,0.8,1.0,0.7941176470588235,0.8318724637288825,1.0,0.4
15873,8,0.2,0.3333333333333333,0.33916020527361607,0.125,0.2,0.25,0.25,0.3327372413301053,0.25,0.2
4427,23,0.8,0.7333333333333334,0.7860137352654724,0.17391304347826086,0.8,0.7,0.7454545454545456,0.7241528458281336,0.30434782608695654,0.7
8413,22,1.0,1.0,1.0,0.22727272727272727,1.0,0.8,0.9454545454545454,0.8701249883466592,0.36363636363636365,0.8
6888,36,0.6,0.6666666666666666,0.6843515475204854,0.08333333333333333,0.6,0.6,0.5636363636363636,0.6434035614033737,0.16666666666666666,0.6
13715,12,0.6,0.7999999999999999,0.7227265726449518,0.25,0.6,0.4,0.5090909090909091,0.5326208815196265,0.3333333333333333,0.4
5962,13,0.2,0.26666666666666666,0.2139862647345275,0.07692307692307693,0.2,0.1,0.16363636363636364,0.1388624438735545,0.07692307692307693,0.1
9653,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,7,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.08163265306122448,0.09162544430476363,0.2857142857142857,0.2
3739,19,1.0,1.0,1.0,0.2631578947368421,1.0,0.5,0.7272727272727273,0.6489315753318466,0.2631578947368421,0.5
9091,6,0.6,0.6,0.6399453854227659,0.5,0.6,0.5,0.5333333333333333,0.5709662133861837,0.5,0.3
13382,10,0.2,0.3333333333333333,0.33916020527361607,0.1,0.2,0.3,0.3090909090909091,0.36288691033421744,0.3,0.3
